,pdbid,binding_affinity
10375,5dgz,7.85
10376,1fq6,7.86
10377,2ydv,7.86
10378,2zas,7.86
10379,3hwx,7.86
10380,4zl4,7.86
10381,2z6w,7.87
10382,3ccw,7.87
10383,4rvk,7.87
10384,2clv,7.88
10385,3sie,7.88
10386,4ele,7.88
10387,5ap6,7.88
10388,1au2,7.89
10389,1bm6,7.89
10390,1cwb,7.89
10391,1erq,7.89
10392,1fzo,7.89
10393,1gj7,7.89
10394,1h2t,7.89
10395,1h2u,7.89
10396,1klg,7.89
10397,1kvo,7.89
10398,1npz,7.89
10399,1q6m,7.89
10400,1qng,7.89
10401,1v79,7.89
10402,1vjb,7.89
10403,1waw,7.89
10404,1wdy,7.89
10405,1x7a,7.89
10406,1ywr,7.89
10407,2ajl,7.89
10408,2f3k,7.89
10409,2g2r,7.89
10410,2j50,7.89
10411,2onc,7.89
10412,2ovz,7.89
10413,2pj4,7.89
10414,2qd9,7.89
10415,2vj6,7.89
10416,2wf4,7.89
10417,2xfj,7.89
10418,2xxy,7.89
10419,2ylc,7.89
10420,2ym8,7.89
10421,2zn7,7.89
10422,3a29,7.89
10423,3c56,7.89
10424,3e3u,7.89
10425,3f8s,7.89
10426,3gxz,7.89
10427,3h59,7.89
10428,3hig,7.89
10429,3i81,7.89
10430,3kr5,7.89
10431,3mg6,7.89
10432,3mg7,7.89
10433,3mvl,7.89
10434,3n75,7.89
10435,3rz5,7.89
10436,3uoh,7.89
10437,3uzp,7.89
10438,3v04,7.89
10439,3vtc,7.89
10440,3wax,7.89
10441,4axm,7.89
10442,4b5d,7.89
10443,4bzo,7.89
10444,4djs,7.89
10445,4dzw,7.89
10446,4eg4,7.89
10447,4ehr,7.89
10448,4g8m,7.89
10449,4gts,7.89
10450,4igt,7.89
10451,4j1k,7.89
10452,4kb8,7.89
10453,4m8e,7.89
10454,4mz4,7.89
10455,4ruy,7.89
10456,4rx9,7.89
10457,4u93,7.89
10458,4y85,7.89
10459,4yp8,7.89
10460,4ytc,7.89
10461,4yti,7.89
10462,4zz1,7.89
10463,5d7r,7.89
10464,2e9v,7.90
10465,2yiq,7.90
10466,3cd5,7.90
10467,3hha,7.90
10468,3k22,7.90
10469,4gk7,7.90
10470,4uiu,7.90
10471,1ajx,7.91
10472,2h5j,7.91
10473,2q1l,7.91
10474,2qk8,7.91
10475,3sv8,7.91
10476,4a50,7.91
10477,1avp,7.92
10478,1b6j,7.92
10479,1c4y,7.92
10480,1f90,7.92
10481,1k1p,7.92
10482,1p2a,7.92
10483,1q6s,7.92
10484,1tfq,7.92
10485,1tg5,7.92
10486,1tl7,7.92
10487,1xbc,7.92
10488,1zfk,7.92
10489,2cem,7.92
10490,2gbf,7.92
10491,2hxl,7.92
10492,2irz,7.92
10493,2jjb,7.92
10494,2ovv,7.92
10495,2pj2,7.92
10496,2pj9,7.92
10497,2q7o,7.92
10498,2w1e,7.92
10499,2x6d,7.92
10500,2y0j,7.92
10501,2yj2,7.92
10502,3au6,7.92
10503,3d7z,7.92
10504,3e0p,7.92
10505,3eft,7.92
10506,3fi3,7.92
10507,3fz1,7.92
10508,3h9f,7.92
10509,3hhm,7.92
10510,3hv7,7.92
10511,3ivi,7.92
10512,3kc0,7.92
10513,3o0u,7.92
10514,3od0,7.92
10515,3p3j,7.92
10516,3q92,7.92
10517,3qpp,7.92
10518,3rah,7.92
10519,3sbi,7.92
10520,3vtd,7.92
10521,3wdc,7.92
10522,3wv2,7.92
10523,4a6c,7.92
10524,4ael,7.92
10525,4at4,7.92
10526,4bcn,7.92
10527,4bky,7.92
10528,4cws,7.92
10529,4g0c,7.92
10530,4g68,7.92
10531,4hbm,7.92
10532,4hge,7.92
10533,4hs8,7.92
10534,4j1f,7.92
10535,4j5p,7.92
10536,4kmu,7.92
10537,4mq1,7.92
10538,4mzs,7.92
10539,4phu,7.92
10540,4qga,7.92
10541,4quo,7.92
10542,4rux,7.92
10543,4wt6,7.92
10544,4xv3,7.92
10545,4yjn,7.92
10546,5aix,7.92
10547,5e1s,7.92
10548,3daz,7.93
10549,4g34,7.93
10550,1mem,7.94
10551,2ewa,7.94
10552,3dcs,7.94
10553,3hqy,7.94
10554,4gtp,7.94
10555,1leg,7.95
10556,1sqb,7.95
10557,2itp,7.95
10558,3bh8,7.95
10559,3fmq,7.95
10560,3t85,7.95
10561,3u7n,7.95
10562,4b7j,7.95
10563,4bxk,7.95
10564,4knj,7.95
10565,1epo,7.96
10566,1g2k,7.96
10567,1hvh,7.96
10568,1idb,7.96
10569,1nzq,7.96
10570,1o3e,7.96
10571,1o3f,7.96
10572,1o3g,7.96
10573,1qxl,7.96
10574,1xom,7.96
10575,2e1w,7.96
10576,2e2b,7.96
10577,2eh8,7.96
10578,2j6m,7.96
10579,2oah,7.96
10580,2oc9,7.96
10581,2p3a,7.96
10582,2p83,7.96
10583,2q15,7.96
10584,2qe4,7.96
10585,2x8z,7.96
10586,2zva,7.96
10587,3a5y,7.96
10588,3bgq,7.96
10589,3e3b,7.96
10590,3ekw,7.96
10591,3fzr,7.96
10592,3g5d,7.96
10593,3iok,7.96
10594,3iww,7.96
10595,3mhc,7.96
10596,3ndm,7.96
10597,3nnx,7.96
10598,3nwb,7.96
10599,3pp0,7.96
10600,3qs1,7.96
10601,3r4p,7.96
10602,3rvi,7.96
10603,3sni,7.96
10604,3uh4,7.96
10605,3uuo,7.96
10606,3v5j,7.96
10607,3vw9,7.96
10608,3w5e,7.96
10609,4ap7,7.96
10610,4bcj,7.96
10611,4g2j,7.96
10612,4j2t,7.96
10613,4jbs,7.96
10614,4k3n,7.96
10615,4m4q,7.96
10616,4m5u,7.96
10617,4ncg,7.96
10618,4ngp,7.96
10619,4pp7,7.96
10620,4r59,7.96
10621,4r7m,7.96
10622,4uvx,7.96
10623,4y46,7.96
10624,4y79,7.96
10625,4y8c,7.96
10626,4yt6,7.96
10627,5ajx,7.96
10628,5ea7,7.96
10629,3amv,7.97
10630,3fmr,7.97
10631,3ldw,7.97
10632,4x1f,7.97
10633,5ap1,7.97
10634,5ap5,7.97
10635,4gto,7.98
10636,1mf4,7.99
10637,3oyq,7.99
10638,1a4k,8.00
10639,1apw,8.00
10640,1ayv,8.00
10641,1b57,8.00
10642,1b5g,8.00
10643,1bzs,8.00
10644,1dqn,8.00
10645,1fkg,8.00
10646,1fpp,8.00
10647,1fvv,8.00
10648,1g2a,8.00
10649,1gaf,8.00
10650,1gai,8.00
10651,1i5d,8.00
10652,1lr8,8.00
10653,1nc6,8.00
10654,1o46,8.00
10655,1qin,8.00
10656,1r0p,8.00
10657,1rmz,8.00
10658,1sm2,8.00
10659,1tkb,8.00
10660,1tps,8.00
10661,1utr,8.00
10662,1vyg,8.00
10663,1xws,8.00
10664,1ycm,8.00
10665,1yhs,8.00
10666,1ym2,8.00
10667,1ypg,8.00
10668,1yw8,8.00
10669,1z3j,8.00
10670,2ama,8.00
10671,2e94,8.00
10672,2hah,8.00
10673,2p4i,8.00
10674,2r3j,8.00
10675,2r3m,8.00
10676,2r6f,8.00
10677,2vnt,8.00
10678,2vwn,8.00
10679,2w1c,8.00
10680,2wev,8.00
10681,2xbw,8.00
10682,2ymt,8.00
10683,2z8e,8.00
10684,3b92,8.00
10685,3c9e,8.00
10686,3co9,8.00
10687,3cvk,8.00
10688,3cwj,8.00
10689,3cyx,8.00
10690,3d5m,8.00
10691,3dba,8.00
10692,3dej,8.00
10693,3e92,8.00
10694,3fc1,8.00
10695,3fur,8.00
10696,3gkz,8.00
10697,3gur,8.00
10698,3gvu,8.00
10699,3gzn,8.00
10700,3hs4,8.00
10701,3hx3,8.00
10702,3k97,8.00
10703,3l0e,8.00
10704,3l8x,8.00
10705,3nga,8.00
10706,3oy0,8.00
10707,3qd3,8.00
10708,3rey,8.00
10709,3rwd,8.00
10710,3s7m,8.00
10711,3sio,8.00
10712,3t0x,8.00
10713,3zcl,8.00
10714,4a6l,8.00
10715,4ap0,8.00
10716,4axa,8.00
10717,4bxn,8.00
10718,4d08,8.00
10719,4dr9,8.00
10720,4ehz,8.00
10721,4f7l,8.00
10722,4g8l,8.00
10723,4hcu,8.00
10724,4ht0,8.00
10725,4jjf,8.00
10726,4jyu,8.00
10727,4kfp,8.00
10728,4knm,8.00
10729,4l4m,8.00
10730,4lp0,8.00
10731,4lpb,8.00
10732,4lv2,8.00
10733,4mb9,8.00
10734,4mo8,8.00
10735,4o2c,8.00
10736,4o2e,8.00
10737,4o9v,8.00
10738,4poh,8.00
10739,4pzh,8.00
10740,4qg7,8.00
10741,4twt,8.00
10742,4u45,8.00
10743,4x6i,8.00
10744,4yff,8.00
10745,4ykn,8.00
10746,4zjj,8.00
10747,4zx0,8.00
10748,5bml,8.00
10749,8abp,8.00
10750,9abp,8.00
10751,1m5b,8.01
10752,1v7a,8.01
10753,2cc7,8.01
10754,2pj1,8.01
10755,3p44,8.01
10756,3vje,8.01
10757,4muw,8.01
10758,1b7h,8.02
10759,2cet,8.02
10760,2zdt,8.02
10761,3iit,8.02
10762,3n4c,8.02
10763,3v49,8.02
10764,4n00,8.02
10765,4uye,8.02
10766,4yes,8.02
10767,1z6j,8.03
10768,4elf,8.03
10769,4x5y,8.03
10770,1mpa,8.04
10771,1rhj,8.04
10772,2mpa,8.04
10773,3at3,8.04
10774,3vzv,8.04
10775,4gtm,8.04
10776,4m2u,8.04
10777,4q1f,8.04
10778,4zz2,8.04
10779,5tmn,8.04
10780,1hih,8.05
10781,1hrn,8.05
10782,1jjt,8.05
10783,1ke7,8.05
10784,1lqd,8.05
10785,1o42,8.05
10786,1ong,8.05
10787,1qj1,8.05
10788,1sjh,8.05
10789,1vyf,8.05
10790,1x7r,8.05
10791,2b9a,8.05
10792,2bqv,8.05
10793,2i0h,8.05
10794,2iw9,8.05
10795,2jjk,8.05
10796,2jkh,8.05
10797,2no3,8.05
10798,2wxh,8.05
10799,2xc4,8.05
10800,2xcg,8.05
10801,2xm9,8.05
10802,2xxt,8.05
10803,2y80,8.05
10804,2z60,8.05
10805,2zv9,8.05
10806,3ag9,8.05
10807,3cd8,8.05
10808,3emg,8.05
10809,3ens,8.05
10810,3eqy,8.05
10811,3ml2,8.05
10812,3mwu,8.05
10813,3nnw,8.05
10814,3ot8,8.05
10815,3oys,8.05
10816,3qkl,8.05
10817,3txo,8.05
10818,3u8l,8.05
10819,4a4o,8.05
10820,4aa4,8.05
10821,4b8y,8.05
10822,4bcc,8.05
10823,4byi,8.05
10824,4hdb,8.05
10825,4mk9,8.05
10826,4o4g,8.05
10827,4ogv,8.05
10828,4oth,8.05
10829,4q19,8.05
10830,4qhp,8.05
10831,4rfd,8.05
10832,4urm,8.05
10833,4wmc,8.05
10834,4x7l,8.05
10835,4y8d,8.05
10836,4yqh,8.05
10837,4zhm,8.05
10838,5abg,8.05
10839,5ece,8.05
10840,1iwq,8.06
10841,1zgb,8.06
10842,2qu5,8.06
10843,3dbu,8.06
10844,3hiw,8.06
10845,3ovz,8.06
10846,4avt,8.06
10847,4fab,8.06
10848,4i5m,8.06
10849,5ea5,8.06
10850,1dva,8.07
10851,1gni,8.07
10852,1jtq,8.07
10853,1wxz,8.07
10854,2jbo,8.07
10855,2jbp,8.07
10856,3ant,8.07
10857,3jwr,8.07
10858,3l9n,8.07
10859,3oxz,8.07
10860,3r2y,8.07
10861,3v8w,8.07
10862,3vbd,8.07
10863,4exg,8.07
10864,4um9,8.07
10865,1siv,8.08
10866,2q70,8.08
10867,3fmz,8.08
10868,3ifl,8.08
10869,3k39,8.08
10870,3lil,8.08
10871,3wd9,8.08
10872,4edz,8.08
10873,4hzz,8.08
10874,4mf0,8.08
10875,4qlu,8.08
10876,4wxi,8.08
10877,6fiv,8.08
10878,1acj,8.09
10879,1lhf,8.09
10880,2pj0,8.09
10881,2rkg,8.09
10882,2yfx,8.09
10883,3hub,8.09
10884,3kqe,8.09
10885,3oe6,8.09
10886,3s2a,8.09
10887,3tu7,8.09
10888,4elh,8.09
10889,4his,8.09
10890,4kzc,8.09
10891,4loy,8.09
10892,5cf6,8.09
10893,1dbk,8.10
10894,1erb,8.10
10895,1fzj,8.10
10896,1ghy,8.10
10897,1l6m,8.10
10898,1ody,8.10
10899,1p4r,8.10
10900,1pq6,8.10
10901,1qj7,8.10
10902,1rhr,8.10
10903,1rt1,8.10
10904,1stc,8.10
10905,1uk0,8.10
10906,1xud,8.10
10907,1ype,8.10
10908,1zxc,8.10
10909,2a5u,8.10
10910,2b52,8.10
10911,2cf8,8.10
10912,2e9u,8.10
10913,2hiw,8.10
10914,2iog,8.10
10915,2pvj,8.10
10916,2qk5,8.10
10917,2ql5,8.10
10918,2qp8,8.10
10919,2qzl,8.10
10920,2rcw,8.10
10921,2vvu,8.10
10922,2wpa,8.10
10923,3at4,8.10
10924,3caj,8.10
10925,3ccc,8.10
10926,3f15,8.10
10927,3ion,8.10
10928,3ith,8.10
10929,3jzs,8.10
10930,3kr8,8.10
10931,3l58,8.10
10932,3l8v,8.10
10933,3l9h,8.10
10934,3lox,8.10
10935,3lxs,8.10
10936,3nal,8.10
10937,3nx7,8.10
10938,3qai,8.10
10939,3skg,8.10
10940,3tyv,8.10
10941,3vw7,8.10
10942,4bid,8.10
10943,4d0x,8.10
10944,4e90,8.10
10945,4eg5,8.10
10946,4eqc,8.10
10947,4frk,8.10
10948,4hai,8.10
10949,4hgl,8.10
10950,4i1c,8.10
10951,4i9i,8.10
10952,4jq8,8.10
10953,4nwm,8.10
10954,4oq3,8.10
10955,4p10,8.10
10956,4pms,8.10
10957,4poj,8.10
10958,4r74,8.10
10959,4rwl,8.10
10960,4ryg,8.10
10961,4u44,8.10
10962,4wf2,8.10
10963,4wht,8.10
10964,4why,8.10
10965,4wke,8.10
10966,4wnp,8.10
10967,4xy2,8.10
10968,4zj4,8.10
10969,4zxx,8.10
10970,4zyi,8.10
10971,5ar8,8.10
10972,1err,8.11
10973,1ndz,8.11
10974,1nvr,8.11
10975,2jko,8.11
10976,2jkq,8.11
10977,2pq9,8.11
10978,2znu,8.11
10979,3fv2,8.11
10980,3vry,8.11
10981,3vye,8.11
10982,4aze,8.11
10983,4cp7,8.11
10984,4ge4,8.11
10985,4p6g,8.11
10986,4puz,8.11
10987,4v01,8.11
10988,4v04,8.11
10989,4z1j,8.11
10990,4z7i,8.11
10991,5ea4,8.11
10992,1o5r,8.12
10993,2k2g,8.12
10994,2yi0,8.12
10995,3hiv,8.12
10996,3rwc,8.12
10997,3upx,8.12
10998,4li8,8.12
10999,4ngs,8.12
11000,2yk1,8.13
11001,3dng,8.13
11002,3oev,8.13
11003,3q3k,8.13
11004,4pop,8.13
11005,4qfr,8.13
11006,5alc,8.13
11007,1g35,8.14
11008,1yqj,8.14
11009,3b4f,8.14
11010,3ljz,8.14
11011,3lxg,8.14
11012,3odu,8.14
11013,3oe8,8.14
11014,3ryx,8.14
11015,4buq,8.14
11016,4isi,8.14
11017,4jt9,8.14
11018,4q07,8.14
11019,4rlp,8.14
11020,1aq1,8.15
11021,1fkh,8.15
11022,1g27,8.15
11023,1ikx,8.15
11024,1jlq,8.15
11025,1pfy,8.15
11026,1pmn,8.15
11027,1tfz,8.15
11028,1tt1,8.15
11029,1u9x,8.15
11030,1w5v,8.15
11031,2ayp,8.15
11032,2bed,8.15
11033,2bkz,8.15
11034,2d1n,8.15
11035,2fm2,8.15
11036,2fxu,8.15
11037,2jf4,8.15
11038,2q1q,8.15
11039,2wxi,8.15
11040,2ydk,8.15
11041,2ywp,8.15
11042,2zof,8.15
11043,3bea,8.15
11044,3bu1,8.15
11045,3byo,8.15
11046,3d8w,8.15
11047,3dz5,8.15
11048,3faa,8.15
11049,3frz,8.15
11050,3g0b,8.15
11051,3h0e,8.15
11052,3i1y,8.15
11053,3i4b,8.15
11054,3kb7,8.15
11055,3l54,8.15
11056,3nw6,8.15
11057,3nww,8.15
11058,3nxq,8.15
11059,3oaw,8.15
11060,3r4o,8.15
11061,3rtp,8.15
11062,3v5l,8.15
11063,4alv,8.15
11064,4bcf,8.15
11065,4bcg,8.15
11066,4dbn,8.15
11067,4e4x,8.15
11068,4eo8,8.15
11069,4erw,8.15
11070,4ge7,8.15
11071,4jr5,8.15
11072,4jze,8.15
11073,4kip,8.15
11074,4l33,8.15
11075,4loo,8.15
11076,4lop,8.15
11077,4loq,8.15
11078,4lxb,8.15
11079,4ly9,8.15
11080,4mbi,8.15
11081,4n5t,8.15
11082,4ona,8.15
11083,4op3,8.15
11084,4qiz,8.15
11085,4qt1,8.15
11086,4uwf,8.15
11087,4uwg,8.15
11088,4ycl,8.15
11089,4yl3,8.15
11090,4ytf,8.15
11091,1c8l,8.16
11092,3g08,8.16
11093,3w2s,8.16
11094,4elg,8.16
11095,4zud,8.16
11096,2g63,8.17
11097,3hac,8.17
11098,3krd,8.17
11099,3kwf,8.17
11100,3rz8,8.17
11101,3zim,8.17
11102,4aac,8.17
11103,4ayy,8.17
11104,4k5y,8.17
11105,4mxc,8.17
11106,4q09,8.17
11107,4q1e,8.17
11108,4qjm,8.17
11109,4xct,8.17
11110,4z0q,8.17
11111,1dwd,8.18
11112,2f80,8.18
11113,2iiv,8.18
11114,2pj3,8.18
11115,3ixk,8.18
11116,3l3n,8.18
11117,3oe9,8.18
11118,3wzj,8.18
11119,4anb,8.18
11120,4kbk,8.18
11121,4qlq,8.18
11122,1epq,8.19
11123,1oky,8.19
11124,1p03,8.19
11125,1w6j,8.19
11126,2h5d,8.19
11127,2h65,8.19
11128,2r59,8.19
11129,2wtw,8.19
11130,2yj8,8.19
11131,2zir,8.19
11132,3blr,8.19
11133,3c5u,8.19
11134,3g6h,8.19
11135,3hit,8.19
11136,3hpt,8.19
11137,3roc,8.19
11138,4mc2,8.19
11139,5acy,8.19
11140,5fl5,8.19
11141,1ek2,8.20
11142,1owd,8.20
11143,1sqp,8.20
11144,2jds,8.20
11145,2jdv,8.20
11146,2jjr,8.20
11147,2jkk,8.20
11148,2pqj,8.20
11149,3cjf,8.20
11150,3dcr,8.20
11151,3k23,8.20
11152,3qd4,8.20
11153,4abi,8.20
11154,4bhn,8.20
11155,4ezk,8.20
11156,4gg7,8.20
11157,4jr0,8.20
11158,1o0d,8.21
11159,1onh,8.21
11160,2e9n,8.21
11161,2ff1,8.21
11162,2ff2,8.21
11163,3u6j,8.21
11164,3up7,8.21
11165,3vhe,8.21
11166,4hiq,8.21
11167,4hyu,8.21
11168,4ixh,8.21
11169,4m6q,8.21
11170,4x5p,8.21
11171,5c4o,8.21
11172,1ao8,8.22
11173,1dth,8.22
11174,1dtq,8.22
11175,1efy,8.22
11176,1em6,8.22
11177,1ets,8.22
11178,1h1d,8.22
11179,1h1s,8.22
11180,1jr1,8.22
11181,1kdz,8.22
11182,1pl0,8.22
11183,1rt2,8.22
11184,1sje,8.22
11185,1u9v,8.22
11186,1w11,8.22
11187,2az8,8.22
11188,2c6o,8.22
11189,2cbs,8.22
11190,2cji,8.22
11191,2ow2,8.22
11192,2qzx,8.22
11193,2v16,8.22
11194,2vvv,8.22
11195,2zcs,8.22
11196,3bym,8.22
11197,3d1y,8.22
11198,3d9v,8.22
11199,3h0y,8.22
11200,3hhk,8.22
11201,3i28,8.22
11202,3l3m,8.22
11203,3le9,8.22
11204,3nan,8.22
11205,3pup,8.22
11206,3pz4,8.22
11207,3q77,8.22
11208,3tti,8.22
11209,3u2q,8.22
11210,3upi,8.22
11211,3v5t,8.22
11212,3whw,8.22
11213,3zbx,8.22
11214,4a7c,8.22
11215,4bci,8.22
11216,4bs4,8.22
11217,4bs5,8.22
11218,4c4g,8.22
11219,4c4h,8.22
11220,4deg,8.22
11221,4e20,8.22
11222,4gtt,8.22
11223,4h3g,8.22
11224,4hym,8.22
11225,4i7c,8.22
11226,4j9a,8.22
11227,4kba,8.22
11228,4kju,8.22
11229,4lko,8.22
11230,4lwv,8.22
11231,4otf,8.22
11232,4pdk,8.22
11233,4qyo,8.22
11234,4r3s,8.22
11235,4u0i,8.22
11236,4x7n,8.22
11237,4xcu,8.22
11238,4xh2,8.22
11239,4yl0,8.22
11240,4ylj,8.22
11241,4z7s,8.22
11242,5alz,8.22
11243,5amg,8.22
11244,1ero,8.23
11245,2w1f,8.23
11246,3e5a,8.23
11247,3f16,8.23
11248,3qbn,8.23
11249,4kfq,8.23
11250,4ptg,8.23
11251,4z1n,8.23
11252,1eve,8.24
11253,1jd0,8.24
11254,1ke6,8.24
11255,1nmk,8.24
11256,1npv,8.24
11257,1u9e,8.24
11258,1ydb,8.24
11259,2gde,8.24
11260,3g4l,8.24
11261,3hll,8.24
11262,4hmq,8.24
11263,4rfc,8.24
11264,4x6m,8.24
11265,4z1e,8.24
11266,5a4c,8.24
11267,1auj,8.25
11268,1c1u,8.25
11269,1g4o,8.25
11270,1nvq,8.25
11271,2h5e,8.25
11272,2pbw,8.25
11273,3ug2,8.25
11274,3vjl,8.25
11275,1iky,8.26
11276,2chm,8.26
11277,2e2r,8.26
11278,3cen,8.26
11279,3dpo,8.26
11280,3wc7,8.26
11281,4di2,8.26
11282,4uvy,8.26
11283,5ap0,8.26
11284,1clu,8.27
11285,1wuq,8.27
11286,2cbj,8.27
11287,3hek,8.27
11288,3tdc,8.27
11289,4cps,8.27
11290,4djy,8.27
11291,4eb9,8.27
11292,4l1a,8.27
11293,4lp6,8.27
11294,4xv2,8.27
11295,3l17,8.28
11296,3nw7,8.28
11297,3o95,8.28
11298,3tt4,8.28
11299,4j3d,8.28
11300,4mha,8.28
11301,4oc2,8.28
11302,4oc3,8.28
11303,4pov,8.28
11304,1a28,8.29
11305,2a4w,8.29
11306,4bj8,8.29
11307,4wn1,8.29
11308,1b6l,8.30
11309,1bzf,8.30
11310,1dtt,8.30
11311,1hv5,8.30
11312,1lqf,8.30
11313,1okz,8.30
11314,1q6t,8.30
11315,1qbq,8.30
11316,1rej,8.30
11317,1rww,8.30
11318,1s17,8.30
11319,1sve,8.30
11320,1tft,8.30
11321,1tom,8.30
11322,1u3r,8.30
11323,1uv5,8.30
11324,1yt9,8.30
11325,1zzl,8.30
11326,2aeb,8.30
11327,2cen,8.30
11328,2gv2,8.30
11329,2hrp,8.30
11330,2imd,8.30
11331,2iqg,8.30
11332,2nv7,8.30
11333,2pe1,8.30
11334,2pll,8.30
11335,2pvk,8.30
11336,2qmd,8.30
11337,2rd6,8.30
11338,2rfn,8.30
11339,2rku,8.30
11340,2v7a,8.30
11341,2v95,8.30
11342,2x81,8.30
11343,2ydj,8.30
11344,2yoj,8.30
11345,3atu,8.30
11346,3bc5,8.30
11347,3bjm,8.30
11348,3cid,8.30
11349,3d20,8.30
11350,3fqe,8.30
11351,3fyj,8.30
11352,3g0d,8.30
11353,3g0g,8.30
11354,3g86,8.30
11355,3gjw,8.30
11356,3gn7,8.30
11357,3h5s,8.30
11358,3h98,8.30
11359,3hku,8.30
11360,3hvi,8.30
11361,3jy0,8.30
11362,3lxl,8.30
11363,3ly2,8.30
11364,3ocb,8.30
11365,3oct,8.30
11366,3ot3,8.30
11367,3rvg,8.30
11368,3skf,8.30
11369,3tyq,8.30
11370,3zps,8.30
11371,4afg,8.30
11372,4az3,8.30
11373,4bea,8.30
11374,4cpa,8.30
11375,4cwr,8.30
11376,4dus,8.30
11377,4ejn,8.30
11378,4elb,8.30
11379,4emv,8.30
11380,4fob,8.30
11381,4gfn,8.30
11382,4gtq,8.30
11383,4gtr,8.30
11384,4hgs,8.30
11385,4i6f,8.30
11386,4i6h,8.30
11387,4jps,8.30
11388,4jzd,8.30
11389,4kcg,8.30
11390,4l4l,8.30
11391,4lwu,8.30
11392,4n1u,8.30
11393,4nus,8.30
11394,4o0b,8.30
11395,4o5b,8.30
11396,4ohk,8.30
11397,4olh,8.30
11398,4qo4,8.30
11399,4rx7,8.30
11400,4wki,8.30
11401,4x6p,8.30
11402,4xhk,8.30
11403,4zy6,8.30
11404,5am3,8.30
11405,5buj,8.30
11406,5bvo,8.30
11407,5cxh,8.30
11408,1rgj,8.31
11409,2hs2,8.31
11410,3dc3,8.31
11411,3i8w,8.31
11412,4acd,8.31
11413,4csj,8.31
11414,4ddl,8.31
11415,2dq7,8.32
11416,2fdd,8.32
11417,2gj5,8.32
11418,2qtb,8.32
11419,2xhr,8.32
11420,2yi7,8.32
11421,3qak,8.32
11422,3tv6,8.32
11423,4bbg,8.32
11424,4gih,8.32
11425,4jwk,8.32
11426,4kin,8.32
11427,4pee,8.32
11428,5a3u,8.32
11429,5c2a,8.32
11430,1hwr,8.33
11431,1u9q,8.33
11432,2wj2,8.33
11433,3ns7,8.33
11434,3sdi,8.33
11435,3sw2,8.33
11436,4eev,8.33
11437,4htx,8.33
11438,4i33,8.33
11439,4z1k,8.33
11440,1bzy,8.34
11441,1uwb,8.34
11442,2qci,8.34
11443,2wxl,8.34
11444,2xye,8.34
11445,3ay9,8.34
11446,3f82,8.34
11447,3lj7,8.34
11448,3npc,8.34
11449,4yhf,8.34
11450,1h23,8.35
11451,1mj7,8.35
11452,2uwd,8.35
11453,2zxa,8.35
11454,3bgl,8.35
11455,3m6p,8.35
11456,3nu5,8.35
11457,4bf6,8.35
11458,4mvh,8.35
11459,4yml,8.35
11460,9hvp,8.35
11461,1bb0,8.36
11462,1d4j,8.36
11463,3d83,8.36
11464,3g45,8.36
11465,3kek,8.36
11466,3oj8,8.36
11467,3r7o,8.36
11468,3wiz,8.36
11469,4e6q,8.36
11470,4g3f,8.36
11471,4gzf,8.36
11472,4k19,8.36
11473,4lts,8.36
11474,4y2b,8.36
11475,5dls,8.36
11476,1ouy,8.37
11477,2fjp,8.37
11478,2nmy,8.37
11479,2nmz,8.37
11480,2nnk,8.37
11481,2nnp,8.37
11482,2xdw,8.37
11483,3h0z,8.37
11484,3q6k,8.37
11485,3t1a,8.37
11486,3tcp,8.37
11487,3wyx,8.37
11488,4bao,8.37
11489,4v24,8.37
11490,4ye3,8.37
11491,1k21,8.38
11492,1mu6,8.38
11493,3hab,8.38
11494,3qkd,8.38
11495,3zpu,8.38
11496,4a6b,8.38
11497,4ere,8.38
11498,4g3e,8.38
11499,4xv1,8.38
11500,5d21,8.38
11501,1it6,8.39
11502,1lzq,8.39
11503,1x7b,8.39
11504,3dpk,8.39
11505,4p1r,8.39
11506,4qyg,8.39
11507,1a4g,8.40
11508,1aaq,8.40
11509,1b6m,8.40
11510,1fd0,8.40
11511,1fq5,8.40
11512,1fzk,8.40
11513,1jil,8.40
11514,1k22,8.40
11515,1mtr,8.40
11516,1nd5,8.40
11517,1o47,8.40
11518,1q3w,8.40
11519,1s64,8.40
11520,1w4l,8.40
11521,1w5x,8.40
11522,1w7x,8.40
11523,1z1h,8.40
11524,1zpa,8.40
11525,2al5,8.40
11526,2baj,8.40
11527,2j95,8.40
11528,2oic,8.40
11529,2oqv,8.40
11530,2ovy,8.40
11531,2pe2,8.40
11532,2qbp,8.40
11533,2rl5,8.40
11534,2uwl,8.40
11535,2vsl,8.40
11536,2xyn,8.40
11537,2y82,8.40
11538,2zda,8.40
11539,3b68,8.40
11540,3bl7,8.40
11541,3coh,8.40
11542,3d0e,8.40
11543,3efw,8.40
11544,3ekn,8.40
11545,3el9,8.40
11546,3eos,8.40
11547,3frg,8.40
11548,3gz9,8.40
11549,3k9x,8.40
11550,3kwz,8.40
11551,3nrm,8.40
11552,3ook,8.40
11553,3qrj,8.40
11554,3qxv,8.40
11555,3r2b,8.40
11556,3s4q,8.40
11557,3s74,8.40
11558,3str,8.40
11559,3sww,8.40
11560,3ttz,8.40
11561,3u4w,8.40
11562,3vap,8.40
11563,3zxz,8.40
11564,4aoi,8.40
11565,4at3,8.40
11566,4b8o,8.40
11567,4bck,8.40
11568,4bgh,8.40
11569,4c61,8.40
11570,4cnh,8.40
11571,4dk5,8.40
